15.0690 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1E1F20F0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
15.9360 	EXP 	Created point_for = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='point_for', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text='+', units=u'norm', win=Window(...), wrapWidth=1)
15.9409 	EXP 	Created image_for = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_for', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.45,  0.8 ]), texRes=128, units=u'norm', win=Window(...))
15.9626 	EXP 	wel_text: autoDraw = True
34.8078 	DATA 	Keypress: space
34.8452 	EXP 	Imported pic\prac_click.csv as conditions, 47 conditions, 4 params
34.8471 	EXP 	Created sequence: random, trialTypes=47, nReps=1, seed=None
34.8486 	EXP 	New trial (rep=0, index=0): OrderedDict([('no', 46), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
34.9302 	EXP 	wel_text: autoDraw = False
34.9302 	EXP 	image_practice: image = u'pic/8.png'
34.9302 	EXP 	point_prac: autoDraw = True
35.8551 	EXP 	point_prac: autoDraw = False
35.9573 	EXP 	image_practice: autoDraw = True
36.9908 	DATA 	Keypress: num_8
36.9949 	EXP 	New trial (rep=0, index=1): OrderedDict([('no', 33), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
37.0801 	EXP 	image_practice: autoDraw = False
37.0801 	EXP 	point_prac: autoDraw = False
37.0801 	EXP 	image_practice: image = u'pic/6.png'
37.0801 	EXP 	point_prac: autoDraw = True
38.0071 	EXP 	point_prac: autoDraw = False
38.0237 	EXP 	image_practice: autoDraw = True
38.6263 	DATA 	Keypress: num_6
38.6299 	EXP 	New trial (rep=0, index=2): OrderedDict([('no', 9), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
38.7305 	EXP 	image_practice: autoDraw = False
38.7305 	EXP 	point_prac: autoDraw = False
38.7305 	EXP 	image_practice: image = u'pic/9.png'
38.7305 	EXP 	point_prac: autoDraw = True
39.6420 	EXP 	point_prac: autoDraw = False
39.6589 	EXP 	image_practice: autoDraw = True
40.4621 	DATA 	Keypress: num_9
40.4802 	EXP 	New trial (rep=0, index=3): OrderedDict([('no', 34), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
40.5669 	EXP 	image_practice: autoDraw = False
40.5669 	EXP 	point_prac: autoDraw = False
40.5669 	EXP 	image_practice: image = u'pic/7.png'
40.5669 	EXP 	point_prac: autoDraw = True
41.4937 	EXP 	point_prac: autoDraw = False
41.5105 	EXP 	image_practice: autoDraw = True
42.0790 	DATA 	Keypress: num_7
42.0823 	EXP 	New trial (rep=0, index=4): OrderedDict([('no', 36), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
42.1782 	EXP 	image_practice: autoDraw = False
42.1782 	EXP 	point_prac: autoDraw = False
42.1782 	EXP 	image_practice: image = u'pic/9.png'
42.1782 	EXP 	point_prac: autoDraw = True
43.0955 	EXP 	point_prac: autoDraw = False
43.1122 	EXP 	image_practice: autoDraw = True
43.5641 	DATA 	Keypress: num_9
43.5678 	EXP 	New trial (rep=0, index=5): OrderedDict([('no', 15), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
43.6573 	EXP 	image_practice: autoDraw = False
43.6573 	EXP 	point_prac: autoDraw = False
43.6573 	EXP 	image_practice: image = u'pic/6.png'
43.6573 	EXP 	point_prac: autoDraw = True
44.5803 	EXP 	point_prac: autoDraw = False
44.5971 	EXP 	image_practice: autoDraw = True
45.1830 	DATA 	Keypress: num_6
45.1863 	EXP 	New trial (rep=0, index=6): OrderedDict([('no', 32), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
45.3241 	EXP 	image_practice: autoDraw = False
45.3241 	EXP 	point_prac: autoDraw = False
45.3241 	EXP 	image_practice: image = u'pic/5.png'
45.3241 	EXP 	point_prac: autoDraw = True
46.2005 	EXP 	point_prac: autoDraw = False
46.2204 	EXP 	image_practice: autoDraw = True
46.7684 	DATA 	Keypress: num_5
46.7721 	EXP 	New trial (rep=0, index=7): OrderedDict([('no', 21), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
46.8632 	EXP 	image_practice: autoDraw = False
46.8632 	EXP 	point_prac: autoDraw = False
46.8632 	EXP 	image_practice: image = u'pic/3.png'
46.8632 	EXP 	point_prac: autoDraw = True
47.7834 	EXP 	point_prac: autoDraw = False
47.8001 	EXP 	image_practice: autoDraw = True
48.5696 	DATA 	Keypress: num_3
48.5734 	EXP 	New trial (rep=0, index=8): OrderedDict([('no', 23), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
48.6830 	EXP 	image_practice: autoDraw = False
48.6830 	EXP 	point_prac: autoDraw = False
48.6830 	EXP 	image_practice: image = u'pic/5.png'
48.6830 	EXP 	point_prac: autoDraw = True
49.5852 	EXP 	point_prac: autoDraw = False
49.6020 	EXP 	image_practice: autoDraw = True
50.1213 	DATA 	Keypress: num_5
50.1283 	EXP 	New trial (rep=0, index=9): OrderedDict([('no', 35), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
50.2180 	EXP 	image_practice: autoDraw = False
50.2180 	EXP 	point_prac: autoDraw = False
50.2180 	EXP 	image_practice: image = u'pic/8.png'
50.2180 	EXP 	point_prac: autoDraw = True
51.1369 	EXP 	point_prac: autoDraw = False
51.1536 	EXP 	image_practice: autoDraw = True
51.6889 	DATA 	Keypress: num_8
51.6923 	EXP 	New trial (rep=0, index=10): OrderedDict([('no', 1), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
51.7846 	EXP 	image_practice: autoDraw = False
51.7846 	EXP 	point_prac: autoDraw = False
51.7846 	EXP 	image_practice: image = u'pic/1.png'
51.7846 	EXP 	point_prac: autoDraw = True
52.7045 	EXP 	point_prac: autoDraw = False
52.7212 	EXP 	image_practice: autoDraw = True
53.4409 	DATA 	Keypress: num_1
53.4442 	EXP 	New trial (rep=0, index=11): OrderedDict([('no', 45), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
53.5324 	EXP 	image_practice: autoDraw = False
53.5324 	EXP 	point_prac: autoDraw = False
53.5324 	EXP 	image_practice: image = u'pic/9.png'
53.5324 	EXP 	point_prac: autoDraw = True
54.4569 	EXP 	point_prac: autoDraw = False
54.4735 	EXP 	image_practice: autoDraw = True
55.0595 	DATA 	Keypress: num_9
55.0630 	EXP 	New trial (rep=0, index=12): OrderedDict([('no', 5), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
55.1514 	EXP 	image_practice: autoDraw = False
55.1514 	EXP 	point_prac: autoDraw = False
55.1514 	EXP 	image_practice: image = u'pic/5.png'
55.1514 	EXP 	point_prac: autoDraw = True
56.0751 	EXP 	point_prac: autoDraw = False
56.0918 	EXP 	image_practice: autoDraw = True
56.6606 	DATA 	Keypress: num_5
56.6640 	EXP 	New trial (rep=0, index=13): OrderedDict([('no', 11), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
56.7521 	EXP 	image_practice: autoDraw = False
56.7521 	EXP 	point_prac: autoDraw = False
56.7521 	EXP 	image_practice: image = u'pic/2.png'
56.7521 	EXP 	point_prac: autoDraw = True
57.6772 	EXP 	point_prac: autoDraw = False
57.6938 	EXP 	image_practice: autoDraw = True
58.7463 	DATA 	Keypress: num_2
58.7497 	EXP 	New trial (rep=0, index=14): OrderedDict([('no', 47), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
58.8360 	EXP 	image_practice: autoDraw = False
58.8360 	EXP 	point_prac: autoDraw = False
58.8360 	EXP 	image_practice: image = u'pic/2.png'
58.8360 	EXP 	point_prac: autoDraw = True
59.7621 	EXP 	point_prac: autoDraw = False
59.7788 	EXP 	image_practice: autoDraw = True
60.3973 	DATA 	Keypress: num_2
60.4007 	EXP 	New trial (rep=0, index=15): OrderedDict([('no', 26), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
60.4822 	EXP 	image_practice: autoDraw = False
60.4822 	EXP 	point_prac: autoDraw = False
60.4822 	EXP 	image_practice: image = u'pic/8.png'
60.4822 	EXP 	point_prac: autoDraw = True
61.4138 	EXP 	point_prac: autoDraw = False
61.4305 	EXP 	image_practice: autoDraw = True
62.3008 	DATA 	Keypress: num_8
62.3046 	EXP 	New trial (rep=0, index=16): OrderedDict([('no', 38), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
62.3934 	EXP 	image_practice: autoDraw = False
62.3934 	EXP 	point_prac: autoDraw = False
62.3934 	EXP 	image_practice: image = u'pic/2.png'
62.3934 	EXP 	point_prac: autoDraw = True
63.3162 	EXP 	point_prac: autoDraw = False
63.3332 	EXP 	image_practice: autoDraw = True
64.0355 	DATA 	Keypress: num_2
64.0394 	EXP 	New trial (rep=0, index=17): OrderedDict([('no', 24), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
64.1278 	EXP 	image_practice: autoDraw = False
64.1278 	EXP 	point_prac: autoDraw = False
64.1278 	EXP 	image_practice: image = u'pic/6.png'
64.1278 	EXP 	point_prac: autoDraw = True
65.0512 	EXP 	point_prac: autoDraw = False
65.0674 	EXP 	image_practice: autoDraw = True
65.9697 	DATA 	Keypress: num_6
65.9730 	EXP 	New trial (rep=0, index=18): OrderedDict([('no', 28), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
66.0617 	EXP 	image_practice: autoDraw = False
66.0617 	EXP 	point_prac: autoDraw = False
66.0617 	EXP 	image_practice: image = u'pic/1.png'
66.0617 	EXP 	point_prac: autoDraw = True
66.9860 	EXP 	point_prac: autoDraw = False
67.0030 	EXP 	image_practice: autoDraw = True
67.6219 	DATA 	Keypress: num_1
67.6258 	EXP 	New trial (rep=0, index=19): OrderedDict([('no', 30), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
67.7276 	EXP 	image_practice: autoDraw = False
67.7276 	EXP 	point_prac: autoDraw = False
67.7276 	EXP 	image_practice: image = u'pic/3.png'
67.7276 	EXP 	point_prac: autoDraw = True
68.6384 	EXP 	point_prac: autoDraw = False
68.6549 	EXP 	image_practice: autoDraw = True
69.3233 	DATA 	Keypress: num_3
69.3266 	EXP 	New trial (rep=0, index=20): OrderedDict([('no', 39), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
69.4176 	EXP 	image_practice: autoDraw = False
69.4176 	EXP 	point_prac: autoDraw = False
69.4176 	EXP 	image_practice: image = u'pic/3.png'
69.4176 	EXP 	point_prac: autoDraw = True
70.3399 	EXP 	point_prac: autoDraw = False
70.3559 	EXP 	image_practice: autoDraw = True
70.9271 	DATA 	Keypress: num_3
70.9304 	EXP 	New trial (rep=0, index=21): OrderedDict([('no', 20), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
71.0171 	EXP 	image_practice: autoDraw = False
71.0171 	EXP 	point_prac: autoDraw = False
71.0171 	EXP 	image_practice: image = u'pic/2.png'
71.0171 	EXP 	point_prac: autoDraw = True
71.9413 	EXP 	point_prac: autoDraw = False
71.9577 	EXP 	image_practice: autoDraw = True
72.6434 	DATA 	Keypress: num_2
72.6467 	EXP 	New trial (rep=0, index=22): OrderedDict([('no', 7), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
72.7403 	EXP 	image_practice: autoDraw = False
72.7403 	EXP 	point_prac: autoDraw = False
72.7403 	EXP 	image_practice: image = u'pic/7.png'
72.7403 	EXP 	point_prac: autoDraw = True
73.6599 	EXP 	point_prac: autoDraw = False
73.6766 	EXP 	image_practice: autoDraw = True
74.3954 	DATA 	Keypress: num_7
74.3987 	EXP 	New trial (rep=0, index=23): OrderedDict([('no', 44), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
74.4914 	EXP 	image_practice: autoDraw = False
74.4914 	EXP 	point_prac: autoDraw = False
74.4914 	EXP 	image_practice: image = u'pic/8.png'
74.4914 	EXP 	point_prac: autoDraw = True
75.4110 	EXP 	point_prac: autoDraw = False
75.4277 	EXP 	image_practice: autoDraw = True
75.9804 	DATA 	Keypress: num_8
75.9858 	EXP 	New trial (rep=0, index=24): OrderedDict([('no', 27), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
76.0691 	EXP 	image_practice: autoDraw = False
76.0691 	EXP 	point_prac: autoDraw = False
76.0691 	EXP 	image_practice: image = u'pic/9.png'
76.0691 	EXP 	point_prac: autoDraw = True
76.9985 	EXP 	point_prac: autoDraw = False
77.0129 	EXP 	image_practice: autoDraw = True
77.6325 	DATA 	Keypress: num_9
77.6364 	EXP 	New trial (rep=0, index=25): OrderedDict([('no', 41), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
77.7282 	EXP 	image_practice: autoDraw = False
77.7282 	EXP 	point_prac: autoDraw = False
77.7282 	EXP 	image_practice: image = u'pic/5.png'
77.7282 	EXP 	point_prac: autoDraw = True
78.6482 	EXP 	point_prac: autoDraw = False
78.6643 	EXP 	image_practice: autoDraw = True
79.2511 	DATA 	Keypress: num_5
79.2557 	EXP 	New trial (rep=0, index=26): OrderedDict([('no', 18), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
79.3382 	EXP 	image_practice: autoDraw = False
79.3382 	EXP 	point_prac: autoDraw = False
79.3382 	EXP 	image_practice: image = u'pic/9.png'
79.3382 	EXP 	point_prac: autoDraw = True
80.2664 	EXP 	point_prac: autoDraw = False
80.2827 	EXP 	image_practice: autoDraw = True
80.8188 	DATA 	Keypress: num_9
80.8225 	EXP 	New trial (rep=0, index=27): OrderedDict([('no', 42), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
80.9224 	EXP 	image_practice: autoDraw = False
80.9224 	EXP 	point_prac: autoDraw = False
80.9224 	EXP 	image_practice: image = u'pic/6.png'
80.9224 	EXP 	point_prac: autoDraw = True
81.8347 	EXP 	point_prac: autoDraw = False
81.8516 	EXP 	image_practice: autoDraw = True
82.3880 	DATA 	Keypress: num_6
82.3922 	EXP 	New trial (rep=0, index=28): OrderedDict([('no', 6), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
82.4776 	EXP 	image_practice: autoDraw = False
82.4776 	EXP 	point_prac: autoDraw = False
82.4776 	EXP 	image_practice: image = u'pic/6.png'
82.4776 	EXP 	point_prac: autoDraw = True
83.4023 	EXP 	point_prac: autoDraw = False
83.4191 	EXP 	image_practice: autoDraw = True
83.9216 	DATA 	Keypress: num_6
83.9254 	EXP 	New trial (rep=0, index=29): OrderedDict([('no', 4), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
84.0098 	EXP 	image_practice: autoDraw = False
84.0098 	EXP 	point_prac: autoDraw = False
84.0098 	EXP 	image_practice: image = u'pic/4.png'
84.0098 	EXP 	point_prac: autoDraw = True
84.9373 	EXP 	point_prac: autoDraw = False
84.9539 	EXP 	image_practice: autoDraw = True
85.4727 	DATA 	Keypress: num_4
85.4760 	EXP 	New trial (rep=0, index=30): OrderedDict([('no', 3), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
85.5569 	EXP 	image_practice: autoDraw = False
85.5569 	EXP 	point_prac: autoDraw = False
85.5569 	EXP 	image_practice: image = u'pic/3.png'
85.5569 	EXP 	point_prac: autoDraw = True
86.4889 	EXP 	point_prac: autoDraw = False
86.5055 	EXP 	image_practice: autoDraw = True
87.1077 	DATA 	Keypress: num_3
87.1111 	EXP 	New trial (rep=0, index=31): OrderedDict([('no', 25), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
87.2048 	EXP 	image_practice: autoDraw = False
87.2048 	EXP 	point_prac: autoDraw = False
87.2048 	EXP 	image_practice: image = u'pic/7.png'
87.2048 	EXP 	point_prac: autoDraw = True
88.1240 	EXP 	point_prac: autoDraw = False
88.1406 	EXP 	image_practice: autoDraw = True
88.7259 	DATA 	Keypress: num_7
88.7294 	EXP 	New trial (rep=0, index=32): OrderedDict([('no', 29), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
88.8206 	EXP 	image_practice: autoDraw = False
88.8206 	EXP 	point_prac: autoDraw = False
88.8206 	EXP 	image_practice: image = u'pic/2.png'
88.8206 	EXP 	point_prac: autoDraw = True
89.7421 	EXP 	point_prac: autoDraw = False
89.7588 	EXP 	image_practice: autoDraw = True
90.3446 	DATA 	Keypress: num_2
90.3480 	EXP 	New trial (rep=0, index=33): OrderedDict([('no', 10), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
90.4438 	EXP 	image_practice: autoDraw = False
90.4438 	EXP 	point_prac: autoDraw = False
90.4438 	EXP 	image_practice: image = u'pic/1.png'
90.4438 	EXP 	point_prac: autoDraw = True
91.3605 	EXP 	point_prac: autoDraw = False
91.3770 	EXP 	image_practice: autoDraw = True
91.9791 	DATA 	Keypress: num_1
91.9825 	EXP 	New trial (rep=0, index=34): OrderedDict([('no', 37), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
92.0781 	EXP 	image_practice: autoDraw = False
92.0781 	EXP 	point_prac: autoDraw = False
92.0781 	EXP 	image_practice: image = u'pic/1.png'
92.0781 	EXP 	point_prac: autoDraw = True
92.9953 	EXP 	point_prac: autoDraw = False
93.0121 	EXP 	image_practice: autoDraw = True
93.5476 	DATA 	Keypress: num_1
93.5510 	EXP 	New trial (rep=0, index=35): OrderedDict([('no', 22), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
93.6542 	EXP 	image_practice: autoDraw = False
93.6542 	EXP 	point_prac: autoDraw = False
93.6542 	EXP 	image_practice: image = u'pic/4.png'
93.6542 	EXP 	point_prac: autoDraw = True
94.5636 	EXP 	point_prac: autoDraw = False
94.5803 	EXP 	image_practice: autoDraw = True
95.1665 	DATA 	Keypress: num_4
95.1707 	EXP 	New trial (rep=0, index=36): OrderedDict([('no', 14), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
95.2656 	EXP 	image_practice: autoDraw = False
95.2656 	EXP 	point_prac: autoDraw = False
95.2656 	EXP 	image_practice: image = u'pic/5.png'
95.2656 	EXP 	point_prac: autoDraw = True
96.1822 	EXP 	point_prac: autoDraw = False
96.1984 	EXP 	image_practice: autoDraw = True
96.8173 	DATA 	Keypress: num_5
96.8207 	EXP 	New trial (rep=0, index=37): OrderedDict([('no', 31), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
96.9125 	EXP 	image_practice: autoDraw = False
96.9125 	EXP 	point_prac: autoDraw = False
96.9125 	EXP 	image_practice: image = u'pic/4.png'
96.9125 	EXP 	point_prac: autoDraw = True
97.8330 	EXP 	point_prac: autoDraw = False
97.8496 	EXP 	image_practice: autoDraw = True
98.3525 	DATA 	Keypress: num_4
98.3559 	EXP 	New trial (rep=0, index=38): OrderedDict([('no', 8), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
98.4440 	EXP 	image_practice: autoDraw = False
98.4440 	EXP 	point_prac: autoDraw = False
98.4440 	EXP 	image_practice: image = u'pic/8.png'
98.4440 	EXP 	point_prac: autoDraw = True
99.3701 	EXP 	point_prac: autoDraw = False
99.3852 	EXP 	image_practice: autoDraw = True
99.8368 	DATA 	Keypress: num_8
99.8400 	EXP 	New trial (rep=0, index=39): OrderedDict([('no', 17), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
99.9263 	EXP 	image_practice: autoDraw = False
99.9263 	EXP 	point_prac: autoDraw = False
99.9263 	EXP 	image_practice: image = u'pic/8.png'
99.9263 	EXP 	point_prac: autoDraw = True
100.8532 	EXP 	point_prac: autoDraw = False
100.8699 	EXP 	image_practice: autoDraw = True
101.3728 	DATA 	Keypress: num_8
101.3769 	EXP 	New trial (rep=0, index=40): OrderedDict([('no', 16), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
101.4790 	EXP 	image_practice: autoDraw = False
101.4790 	EXP 	point_prac: autoDraw = False
101.4790 	EXP 	image_practice: image = u'pic/7.png'
101.4790 	EXP 	point_prac: autoDraw = True
102.3881 	EXP 	point_prac: autoDraw = False
102.4047 	EXP 	image_practice: autoDraw = True
102.8575 	DATA 	Keypress: num_7
102.8614 	EXP 	New trial (rep=0, index=41): OrderedDict([('no', 43), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
102.9552 	EXP 	image_practice: autoDraw = False
102.9552 	EXP 	point_prac: autoDraw = False
102.9552 	EXP 	image_practice: image = u'pic/7.png'
102.9552 	EXP 	point_prac: autoDraw = True
103.8731 	EXP 	point_prac: autoDraw = False
103.8900 	EXP 	image_practice: autoDraw = True
104.3587 	DATA 	Keypress: num_7
104.3626 	EXP 	New trial (rep=0, index=42): OrderedDict([('no', 19), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
104.4564 	EXP 	image_practice: autoDraw = False
104.4564 	EXP 	point_prac: autoDraw = False
104.4564 	EXP 	image_practice: image = u'pic/1.png'
104.4564 	EXP 	point_prac: autoDraw = True
105.3749 	EXP 	point_prac: autoDraw = False
105.3915 	EXP 	image_practice: autoDraw = True
105.9270 	DATA 	Keypress: num_1
105.9308 	EXP 	New trial (rep=0, index=43): OrderedDict([('no', 12), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
106.0217 	EXP 	image_practice: autoDraw = False
106.0217 	EXP 	point_prac: autoDraw = False
106.0217 	EXP 	image_practice: image = u'pic/3.png'
106.0217 	EXP 	point_prac: autoDraw = True
106.9419 	EXP 	point_prac: autoDraw = False
106.9588 	EXP 	image_practice: autoDraw = True
107.5117 	DATA 	Keypress: num_3
107.5175 	EXP 	New trial (rep=0, index=44): OrderedDict([('no', 2), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
107.6002 	EXP 	image_practice: autoDraw = False
107.6002 	EXP 	point_prac: autoDraw = False
107.6002 	EXP 	image_practice: image = u'pic/2.png'
107.6002 	EXP 	point_prac: autoDraw = True
108.5275 	EXP 	point_prac: autoDraw = False
108.5443 	EXP 	image_practice: autoDraw = True
109.1132 	DATA 	Keypress: num_2
109.1184 	EXP 	New trial (rep=0, index=45): OrderedDict([('no', 13), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
109.1963 	EXP 	image_practice: autoDraw = False
109.1963 	EXP 	point_prac: autoDraw = False
109.1963 	EXP 	image_practice: image = u'pic/4.png'
109.1963 	EXP 	point_prac: autoDraw = True
110.1298 	EXP 	point_prac: autoDraw = False
