14.8110 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1E0320F0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
15.6819 	EXP 	Created image_base = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_base', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.45,  0.8 ]), texRes=128, units=u'norm', win=Window(...))
15.6879 	EXP 	Created point_for = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='point_for', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text='+', units=u'norm', win=Window(...), wrapWidth=1)
15.6932 	EXP 	Created image_for = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_for', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.45,  0.8 ]), texRes=128, units=u'norm', win=Window(...))
15.7110 	EXP 	wel_text: autoDraw = True
37.0830 	DATA 	Keypress: space
37.0921 	EXP 	Imported pic\prac_click.csv as conditions, 47 conditions, 4 params
37.0934 	EXP 	Created sequence: random, trialTypes=47, nReps=1, seed=None
37.0940 	EXP 	New trial (rep=0, index=0): OrderedDict([('no', 17), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
37.1510 	EXP 	wel_text: autoDraw = False
37.1510 	EXP 	image_practice: image = u'pic/8.png'
37.1510 	EXP 	point_prac: autoDraw = True
38.1002 	EXP 	point_prac: autoDraw = False
38.1584 	EXP 	image_practice: autoDraw = True
38.8682 	DATA 	Keypress: num_8
38.8698 	EXP 	New trial (rep=0, index=1): OrderedDict([('no', 14), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
38.9182 	EXP 	image_practice: autoDraw = False
38.9182 	EXP 	point_prac: autoDraw = False
38.9182 	EXP 	image_practice: image = u'pic/5.png'
38.9182 	EXP 	point_prac: autoDraw = True
39.8853 	EXP 	point_prac: autoDraw = False
39.9020 	EXP 	image_practice: autoDraw = True
40.4364 	DATA 	Keypress: num_5
40.4377 	EXP 	New trial (rep=0, index=2): OrderedDict([('no', 45), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
40.4855 	EXP 	image_practice: autoDraw = False
40.4855 	EXP 	point_prac: autoDraw = False
40.4855 	EXP 	image_practice: image = u'pic/9.png'
40.4855 	EXP 	point_prac: autoDraw = True
41.4535 	EXP 	point_prac: autoDraw = False
41.4702 	EXP 	image_practice: autoDraw = True
42.0548 	DATA 	Keypress: num_9
42.0570 	EXP 	New trial (rep=0, index=3): OrderedDict([('no', 21), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
42.1011 	EXP 	image_practice: autoDraw = False
42.1011 	EXP 	point_prac: autoDraw = False
42.1011 	EXP 	image_practice: image = u'pic/3.png'
42.1011 	EXP 	point_prac: autoDraw = True
43.0718 	EXP 	point_prac: autoDraw = False
43.0885 	EXP 	image_practice: autoDraw = True
43.5561 	DATA 	Keypress: num_3
43.5574 	EXP 	New trial (rep=0, index=4): OrderedDict([('no', 31), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
43.6029 	EXP 	image_practice: autoDraw = False
43.6029 	EXP 	point_prac: autoDraw = False
43.6029 	EXP 	image_practice: image = u'pic/4.png'
43.6029 	EXP 	point_prac: autoDraw = True
44.5733 	EXP 	point_prac: autoDraw = False
44.5900 	EXP 	image_practice: autoDraw = True
45.0910 	DATA 	Keypress: num_4
45.0924 	EXP 	New trial (rep=0, index=5): OrderedDict([('no', 29), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
45.1394 	EXP 	image_practice: autoDraw = False
45.1394 	EXP 	point_prac: autoDraw = False
45.1394 	EXP 	image_practice: image = u'pic/2.png'
45.1394 	EXP 	point_prac: autoDraw = True
46.1082 	EXP 	point_prac: autoDraw = False
46.1248 	EXP 	image_practice: autoDraw = True
46.6092 	DATA 	Keypress: num_2
46.6114 	EXP 	New trial (rep=0, index=6): OrderedDict([('no', 19), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
46.6645 	EXP 	image_practice: autoDraw = False
46.6645 	EXP 	point_prac: autoDraw = False
46.6645 	EXP 	image_practice: image = u'pic/1.png'
46.6645 	EXP 	point_prac: autoDraw = True
47.6264 	EXP 	point_prac: autoDraw = False
47.6430 	EXP 	image_practice: autoDraw = True
48.0448 	DATA 	Keypress: num_1
48.0461 	EXP 	New trial (rep=0, index=7): OrderedDict([('no', 44), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
48.0965 	EXP 	image_practice: autoDraw = False
48.0965 	EXP 	point_prac: autoDraw = False
48.0965 	EXP 	image_practice: image = u'pic/8.png'
48.0965 	EXP 	point_prac: autoDraw = True
49.0612 	EXP 	point_prac: autoDraw = False
49.0778 	EXP 	image_practice: autoDraw = True
49.5297 	DATA 	Keypress: num_8
49.5310 	EXP 	New trial (rep=0, index=8): OrderedDict([('no', 39), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
49.5748 	EXP 	image_practice: autoDraw = False
49.5748 	EXP 	point_prac: autoDraw = False
49.5748 	EXP 	image_practice: image = u'pic/3.png'
49.5748 	EXP 	point_prac: autoDraw = True
50.5460 	EXP 	point_prac: autoDraw = False
50.5626 	EXP 	image_practice: autoDraw = True
51.1307 	DATA 	Keypress: num_3
51.1329 	EXP 	New trial (rep=0, index=9): OrderedDict([('no', 46), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
51.1924 	EXP 	image_practice: autoDraw = False
51.1924 	EXP 	point_prac: autoDraw = False
51.1924 	EXP 	image_practice: image = u'pic/8.png'
51.1924 	EXP 	point_prac: autoDraw = True
52.1475 	EXP 	point_prac: autoDraw = False
52.1642 	EXP 	image_practice: autoDraw = True
52.5994 	DATA 	Keypress: num_8
52.6008 	EXP 	New trial (rep=0, index=10): OrderedDict([('no', 1), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
52.6515 	EXP 	image_practice: autoDraw = False
52.6515 	EXP 	point_prac: autoDraw = False
52.6515 	EXP 	image_practice: image = u'pic/1.png'
52.6515 	EXP 	point_prac: autoDraw = True
53.6156 	EXP 	point_prac: autoDraw = False
53.6323 	EXP 	image_practice: autoDraw = True
54.1002 	DATA 	Keypress: num_1
54.1014 	EXP 	New trial (rep=0, index=11): OrderedDict([('no', 22), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
54.1473 	EXP 	image_practice: autoDraw = False
54.1473 	EXP 	point_prac: autoDraw = False
54.1473 	EXP 	image_practice: image = u'pic/4.png'
54.1473 	EXP 	point_prac: autoDraw = True
55.1172 	EXP 	point_prac: autoDraw = False
55.1338 	EXP 	image_practice: autoDraw = True
55.6015 	DATA 	Keypress: num_4
55.6028 	EXP 	New trial (rep=0, index=12): OrderedDict([('no', 37), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
55.6462 	EXP 	image_practice: autoDraw = False
55.6462 	EXP 	point_prac: autoDraw = False
55.6462 	EXP 	image_practice: image = u'pic/1.png'
55.6462 	EXP 	point_prac: autoDraw = True
56.6187 	EXP 	point_prac: autoDraw = False
56.6353 	EXP 	image_practice: autoDraw = True
57.1363 	DATA 	Keypress: num_1
57.1376 	EXP 	New trial (rep=0, index=13): OrderedDict([('no', 40), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
57.1857 	EXP 	image_practice: autoDraw = False
57.1857 	EXP 	point_prac: autoDraw = False
57.1857 	EXP 	image_practice: image = u'pic/4.png'
57.1857 	EXP 	point_prac: autoDraw = True
58.1536 	EXP 	point_prac: autoDraw = False
58.1703 	EXP 	image_practice: autoDraw = True
58.6378 	DATA 	Keypress: num_4
58.6391 	EXP 	New trial (rep=0, index=14): OrderedDict([('no', 28), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
58.6851 	EXP 	image_practice: autoDraw = False
58.6851 	EXP 	point_prac: autoDraw = False
58.6851 	EXP 	image_practice: image = u'pic/1.png'
58.6851 	EXP 	point_prac: autoDraw = True
59.6550 	EXP 	point_prac: autoDraw = False
59.6717 	EXP 	image_practice: autoDraw = True
60.0895 	DATA 	Keypress: num_1
60.0917 	EXP 	New trial (rep=0, index=15): OrderedDict([('no', 26), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
60.1439 	EXP 	image_practice: autoDraw = False
60.1439 	EXP 	point_prac: autoDraw = False
60.1439 	EXP 	image_practice: image = u'pic/8.png'
60.1439 	EXP 	point_prac: autoDraw = True
61.1065 	EXP 	point_prac: autoDraw = False
61.1232 	EXP 	image_practice: autoDraw = True
61.5741 	DATA 	Keypress: num_8
61.5763 	EXP 	New trial (rep=0, index=16): OrderedDict([('no', 11), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
61.6326 	EXP 	image_practice: autoDraw = False
61.6326 	EXP 	point_prac: autoDraw = False
61.6326 	EXP 	image_practice: image = u'pic/2.png'
61.6326 	EXP 	point_prac: autoDraw = True
62.5913 	EXP 	point_prac: autoDraw = False
62.6080 	EXP 	image_practice: autoDraw = True
63.0265 	DATA 	Keypress: num_2
63.0288 	EXP 	New trial (rep=0, index=17): OrderedDict([('no', 12), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
63.0744 	EXP 	image_practice: autoDraw = False
63.0744 	EXP 	point_prac: autoDraw = False
63.0744 	EXP 	image_practice: image = u'pic/3.png'
63.0744 	EXP 	point_prac: autoDraw = True
64.0427 	EXP 	point_prac: autoDraw = False
64.0594 	EXP 	image_practice: autoDraw = True
64.4771 	DATA 	Keypress: num_3
64.4783 	EXP 	New trial (rep=0, index=18): OrderedDict([('no', 10), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
64.5260 	EXP 	image_practice: autoDraw = False
64.5260 	EXP 	point_prac: autoDraw = False
64.5260 	EXP 	image_practice: image = u'pic/1.png'
64.5260 	EXP 	point_prac: autoDraw = True
65.4951 	EXP 	point_prac: autoDraw = False
65.5109 	EXP 	image_practice: autoDraw = True
65.9285 	DATA 	Keypress: num_1
65.9297 	EXP 	New trial (rep=0, index=19): OrderedDict([('no', 15), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
65.9761 	EXP 	image_practice: autoDraw = False
65.9761 	EXP 	point_prac: autoDraw = False
65.9761 	EXP 	image_practice: image = u'pic/6.png'
65.9761 	EXP 	point_prac: autoDraw = True
66.9466 	EXP 	point_prac: autoDraw = False
66.9624 	EXP 	image_practice: autoDraw = True
67.4302 	DATA 	Keypress: num_6
67.4324 	EXP 	New trial (rep=0, index=20): OrderedDict([('no', 20), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
67.4778 	EXP 	image_practice: autoDraw = False
67.4778 	EXP 	point_prac: autoDraw = False
67.4778 	EXP 	image_practice: image = u'pic/2.png'
67.4778 	EXP 	point_prac: autoDraw = True
68.4471 	EXP 	point_prac: autoDraw = False
68.4639 	EXP 	image_practice: autoDraw = True
69.0492 	DATA 	Keypress: num_2
69.0504 	EXP 	New trial (rep=0, index=21): OrderedDict([('no', 27), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
69.0989 	EXP 	image_practice: autoDraw = False
69.0989 	EXP 	point_prac: autoDraw = False
69.0989 	EXP 	image_practice: image = u'pic/9.png'
69.0989 	EXP 	point_prac: autoDraw = True
70.0655 	EXP 	point_prac: autoDraw = False
70.0821 	EXP 	image_practice: autoDraw = True
70.6332 	DATA 	Keypress: num_9
70.6354 	EXP 	New trial (rep=0, index=22): OrderedDict([('no', 5), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
70.6839 	EXP 	image_practice: autoDraw = False
70.6839 	EXP 	point_prac: autoDraw = False
70.6839 	EXP 	image_practice: image = u'pic/5.png'
70.6839 	EXP 	point_prac: autoDraw = True
71.6504 	EXP 	point_prac: autoDraw = False
71.6670 	EXP 	image_practice: autoDraw = True
72.0847 	DATA 	Keypress: num_5
72.0860 	EXP 	New trial (rep=0, index=23): OrderedDict([('no', 13), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
72.1306 	EXP 	image_practice: autoDraw = False
72.1306 	EXP 	point_prac: autoDraw = False
72.1306 	EXP 	image_practice: image = u'pic/4.png'
72.1306 	EXP 	point_prac: autoDraw = True
73.1018 	EXP 	point_prac: autoDraw = False
73.1185 	EXP 	image_practice: autoDraw = True
73.5360 	DATA 	Keypress: num_4
73.5385 	EXP 	New trial (rep=0, index=24): OrderedDict([('no', 38), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
73.5867 	EXP 	image_practice: autoDraw = False
73.5867 	EXP 	point_prac: autoDraw = False
73.5867 	EXP 	image_practice: image = u'pic/2.png'
73.5867 	EXP 	point_prac: autoDraw = True
74.5532 	EXP 	point_prac: autoDraw = False
74.5699 	EXP 	image_practice: autoDraw = True
74.9375 	DATA 	Keypress: num_2
74.9397 	EXP 	New trial (rep=0, index=25): OrderedDict([('no', 16), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
74.9881 	EXP 	image_practice: autoDraw = False
74.9881 	EXP 	point_prac: autoDraw = False
74.9881 	EXP 	image_practice: image = u'pic/7.png'
74.9881 	EXP 	point_prac: autoDraw = True
75.9546 	EXP 	point_prac: autoDraw = False
75.9713 	EXP 	image_practice: autoDraw = True
76.4390 	DATA 	Keypress: num_7
76.4412 	EXP 	New trial (rep=0, index=26): OrderedDict([('no', 4), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
76.4907 	EXP 	image_practice: autoDraw = False
76.4907 	EXP 	point_prac: autoDraw = False
76.4907 	EXP 	image_practice: image = u'pic/4.png'
76.4907 	EXP 	point_prac: autoDraw = True
77.4571 	EXP 	point_prac: autoDraw = False
77.4728 	EXP 	image_practice: autoDraw = True
77.9573 	DATA 	Keypress: num_4
77.9596 	EXP 	New trial (rep=0, index=27): OrderedDict([('no', 9), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
78.0072 	EXP 	image_practice: autoDraw = False
78.0072 	EXP 	point_prac: autoDraw = False
78.0072 	EXP 	image_practice: image = u'pic/9.png'
78.0072 	EXP 	point_prac: autoDraw = True
78.9743 	EXP 	point_prac: autoDraw = False
78.9910 	EXP 	image_practice: autoDraw = True
79.4592 	DATA 	Keypress: num_9
79.4609 	EXP 	New trial (rep=0, index=28): OrderedDict([('no', 32), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
79.5065 	EXP 	image_practice: autoDraw = False
79.5065 	EXP 	point_prac: autoDraw = False
79.5065 	EXP 	image_practice: image = u'pic/5.png'
79.5065 	EXP 	point_prac: autoDraw = True
80.4758 	EXP 	point_prac: autoDraw = False
80.4925 	EXP 	image_practice: autoDraw = True
80.8776 	DATA 	Keypress: num_5
80.8788 	EXP 	New trial (rep=0, index=29): OrderedDict([('no', 2), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
80.9226 	EXP 	image_practice: autoDraw = False
80.9226 	EXP 	point_prac: autoDraw = False
80.9226 	EXP 	image_practice: image = u'pic/2.png'
80.9226 	EXP 	point_prac: autoDraw = True
81.8940 	EXP 	point_prac: autoDraw = False
81.9115 	EXP 	image_practice: autoDraw = True
82.3449 	DATA 	Keypress: num_2
82.3471 	EXP 	New trial (rep=0, index=30): OrderedDict([('no', 7), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
82.3952 	EXP 	image_practice: autoDraw = False
82.3952 	EXP 	point_prac: autoDraw = False
82.3952 	EXP 	image_practice: image = u'pic/7.png'
82.3952 	EXP 	point_prac: autoDraw = True
83.3620 	EXP 	point_prac: autoDraw = False
83.3787 	EXP 	image_practice: autoDraw = True
83.7463 	DATA 	Keypress: num_7
83.7476 	EXP 	New trial (rep=0, index=31): OrderedDict([('no', 33), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
83.7919 	EXP 	image_practice: autoDraw = False
83.7919 	EXP 	point_prac: autoDraw = False
83.7919 	EXP 	image_practice: image = u'pic/6.png'
83.7919 	EXP 	point_prac: autoDraw = True
84.7634 	EXP 	point_prac: autoDraw = False
84.7801 	EXP 	image_practice: autoDraw = True
85.2323 	DATA 	Keypress: num_6
85.2350 	EXP 	New trial (rep=0, index=32): OrderedDict([('no', 30), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
85.2850 	EXP 	image_practice: autoDraw = False
85.2850 	EXP 	point_prac: autoDraw = False
85.2850 	EXP 	image_practice: image = u'pic/3.png'
85.2850 	EXP 	point_prac: autoDraw = True
86.2483 	EXP 	point_prac: autoDraw = False
86.2649 	EXP 	image_practice: autoDraw = True
86.6992 	DATA 	Keypress: num_3
86.7014 	EXP 	New trial (rep=0, index=33): OrderedDict([('no', 3), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
86.7516 	EXP 	image_practice: autoDraw = False
86.7516 	EXP 	point_prac: autoDraw = False
86.7516 	EXP 	image_practice: image = u'pic/3.png'
86.7516 	EXP 	point_prac: autoDraw = True
87.7164 	EXP 	point_prac: autoDraw = False
87.7331 	EXP 	image_practice: autoDraw = True
88.1507 	DATA 	Keypress: num_3
88.1519 	EXP 	New trial (rep=0, index=34): OrderedDict([('no', 41), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
88.1969 	EXP 	image_practice: autoDraw = False
88.1969 	EXP 	point_prac: autoDraw = False
88.1969 	EXP 	image_practice: image = u'pic/5.png'
88.1969 	EXP 	point_prac: autoDraw = True
89.1678 	EXP 	point_prac: autoDraw = False
89.1845 	EXP 	image_practice: autoDraw = True
89.6690 	DATA 	Keypress: num_5
89.6712 	EXP 	New trial (rep=0, index=35): OrderedDict([('no', 8), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
89.7227 	EXP 	image_practice: autoDraw = False
89.7227 	EXP 	point_prac: autoDraw = False
89.7227 	EXP 	image_practice: image = u'pic/8.png'
89.7227 	EXP 	point_prac: autoDraw = True
90.6869 	EXP 	point_prac: autoDraw = False
90.7027 	EXP 	image_practice: autoDraw = True
91.1537 	DATA 	Keypress: num_8
91.1549 	EXP 	New trial (rep=0, index=36): OrderedDict([('no', 42), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
91.2051 	EXP 	image_practice: autoDraw = False
91.2051 	EXP 	point_prac: autoDraw = False
91.2051 	EXP 	image_practice: image = u'pic/6.png'
91.2051 	EXP 	point_prac: autoDraw = True
92.1708 	EXP 	image_practice: autoDraw = True
92.1708 	EXP 	point_prac: autoDraw = False
92.6052 	DATA 	Keypress: num_6
92.6074 	EXP 	New trial (rep=0, index=37): OrderedDict([('no', 43), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
92.6559 	EXP 	image_practice: autoDraw = False
92.6559 	EXP 	point_prac: autoDraw = False
92.6559 	EXP 	image_practice: image = u'pic/7.png'
92.6559 	EXP 	point_prac: autoDraw = True
93.6223 	EXP 	point_prac: autoDraw = False
93.6389 	EXP 	image_practice: autoDraw = True
94.1233 	DATA 	Keypress: num_7
94.1246 	EXP 	New trial (rep=0, index=38): OrderedDict([('no', 6), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
94.1691 	EXP 	image_practice: autoDraw = False
94.1691 	EXP 	point_prac: autoDraw = False
94.1691 	EXP 	image_practice: image = u'pic/6.png'
94.1691 	EXP 	point_prac: autoDraw = True
95.1414 	EXP 	image_practice: autoDraw = True
95.1414 	EXP 	point_prac: autoDraw = False
96.0095 	DATA 	Keypress: num_6
96.0107 	EXP 	New trial (rep=0, index=39): OrderedDict([('no', 23), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
96.0623 	EXP 	image_practice: autoDraw = False
96.0623 	EXP 	point_prac: autoDraw = False
96.0623 	EXP 	image_practice: image = u'pic/5.png'
96.0623 	EXP 	point_prac: autoDraw = True
97.0257 	EXP 	point_prac: autoDraw = False
97.0423 	EXP 	image_practice: autoDraw = True
97.4600 	DATA 	Keypress: num_5
97.4618 	EXP 	New trial (rep=0, index=40): OrderedDict([('no', 24), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
97.5114 	EXP 	image_practice: autoDraw = False
97.5114 	EXP 	point_prac: autoDraw = False
97.5114 	EXP 	image_practice: image = u'pic/6.png'
97.5114 	EXP 	point_prac: autoDraw = True
98.4772 	EXP 	point_prac: autoDraw = False
98.4938 	EXP 	image_practice: autoDraw = True
98.9448 	DATA 	Keypress: num_6
98.9461 	EXP 	New trial (rep=0, index=41): OrderedDict([('no', 47), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
98.9892 	EXP 	image_practice: autoDraw = False
98.9892 	EXP 	point_prac: autoDraw = False
98.9892 	EXP 	image_practice: image = u'pic/2.png'
98.9892 	EXP 	point_prac: autoDraw = True
99.9620 	EXP 	point_prac: autoDraw = False
99.9787 	EXP 	image_practice: autoDraw = True
100.3463 	DATA 	Keypress: num_2
100.3485 	EXP 	New trial (rep=0, index=42): OrderedDict([('no', 35), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
100.3953 	EXP 	image_practice: autoDraw = False
100.3953 	EXP 	point_prac: autoDraw = False
100.3953 	EXP 	image_practice: image = u'pic/8.png'
100.3953 	EXP 	point_prac: autoDraw = True
101.3634 	EXP 	point_prac: autoDraw = False
101.3800 	EXP 	image_practice: autoDraw = True
101.7309 	DATA 	Keypress: num_8
101.7322 	EXP 	New trial (rep=0, index=43): OrderedDict([('no', 25), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
101.7790 	EXP 	image_practice: autoDraw = False
101.7790 	EXP 	point_prac: autoDraw = False
101.7790 	EXP 	image_practice: image = u'pic/7.png'
101.7790 	EXP 	point_prac: autoDraw = True
102.7491 	EXP 	point_prac: autoDraw = False
102.7647 	EXP 	image_practice: autoDraw = True
103.1826 	DATA 	Keypress: num_7
103.1848 	EXP 	New trial (rep=0, index=44): OrderedDict([('no', 18), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
103.2338 	EXP 	image_practice: autoDraw = False
103.2338 	EXP 	point_prac: autoDraw = False
103.2338 	EXP 	image_practice: image = u'pic/9.png'
103.2338 	EXP 	point_prac: autoDraw = True
104.1995 	EXP 	point_prac: autoDraw = False
104.2162 	EXP 	image_practice: autoDraw = True
104.6343 	DATA 	Keypress: num_9
104.6365 	EXP 	New trial (rep=0, index=45): OrderedDict([('no', 34), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
104.6881 	EXP 	image_practice: autoDraw = False
104.6881 	EXP 	point_prac: autoDraw = False
104.6881 	EXP 	image_practice: image = u'pic/7.png'
104.6881 	EXP 	point_prac: autoDraw = True
105.6510 	EXP 	point_prac: autoDraw = False
105.6677 	EXP 	image_practice: autoDraw = True
