12.8772 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='white', colorSpace='named', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1E4820F0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
13.7557 	EXP 	Created image_base = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_base', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.45,  0.8 ]), texRes=128, units=u'norm', win=Window(...))
13.7618 	EXP 	Created point_for = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='point_for', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text='+', units=u'norm', win=Window(...), wrapWidth=1)
13.7661 	EXP 	Created image_for = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_for', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.45,  0.8 ]), texRes=128, units=u'norm', win=Window(...))
13.7841 	EXP 	wel_text: autoDraw = True
35.4155 	DATA 	Keypress: space
35.4396 	EXP 	Imported pic\prac_click.csv as conditions, 47 conditions, 4 params
35.4412 	EXP 	Created sequence: random, trialTypes=47, nReps=1, seed=None
35.4425 	EXP 	New trial (rep=0, index=0): OrderedDict([('no', 1), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
35.5246 	EXP 	wel_text: autoDraw = False
35.5246 	EXP 	image_practice: image = u'pic/1.png'
35.5246 	EXP 	point_prac: autoDraw = True
36.4488 	EXP 	point_prac: autoDraw = False
36.5510 	EXP 	image_practice: autoDraw = True
37.4514 	DATA 	Keypress: num_1
37.4556 	EXP 	New trial (rep=0, index=1): OrderedDict([('no', 32), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
37.5419 	EXP 	image_practice: autoDraw = False
37.5419 	EXP 	point_prac: autoDraw = False
37.5419 	EXP 	image_practice: image = u'pic/5.png'
37.5419 	EXP 	point_prac: autoDraw = True
38.4680 	EXP 	point_prac: autoDraw = False
38.4847 	EXP 	image_practice: autoDraw = True
39.0199 	DATA 	Keypress: num_5
39.0232 	EXP 	New trial (rep=0, index=2): OrderedDict([('no', 24), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
39.1149 	EXP 	image_practice: autoDraw = False
39.1149 	EXP 	point_prac: autoDraw = False
39.1149 	EXP 	image_practice: image = u'pic/6.png'
39.1149 	EXP 	point_prac: autoDraw = True
40.0363 	EXP 	point_prac: autoDraw = False
40.0529 	EXP 	image_practice: autoDraw = True
40.7062 	DATA 	Keypress: num_6
40.7100 	EXP 	New trial (rep=0, index=3): OrderedDict([('no', 5), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
40.7971 	EXP 	image_practice: autoDraw = False
40.7971 	EXP 	point_prac: autoDraw = False
40.7971 	EXP 	image_practice: image = u'pic/5.png'
40.7971 	EXP 	point_prac: autoDraw = True
41.7213 	EXP 	point_prac: autoDraw = False
41.7379 	EXP 	image_practice: autoDraw = True
42.2397 	DATA 	Keypress: num_5
42.2430 	EXP 	New trial (rep=0, index=4): OrderedDict([('no', 41), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
42.3304 	EXP 	image_practice: autoDraw = False
42.3304 	EXP 	point_prac: autoDraw = False
42.3304 	EXP 	image_practice: image = u'pic/5.png'
42.3304 	EXP 	point_prac: autoDraw = True
43.2561 	EXP 	point_prac: autoDraw = False
43.2727 	EXP 	image_practice: autoDraw = True
43.7253 	DATA 	Keypress: num_5
43.7290 	EXP 	New trial (rep=0, index=5): OrderedDict([('no', 19), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
43.8162 	EXP 	image_practice: autoDraw = False
43.8162 	EXP 	point_prac: autoDraw = False
43.8162 	EXP 	image_practice: image = u'pic/1.png'
43.8162 	EXP 	point_prac: autoDraw = True
44.7409 	EXP 	point_prac: autoDraw = False
44.7575 	EXP 	image_practice: autoDraw = True
45.2937 	DATA 	Keypress: num_1
45.2969 	EXP 	New trial (rep=0, index=6): OrderedDict([('no', 3), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
45.3946 	EXP 	image_practice: autoDraw = False
45.3946 	EXP 	point_prac: autoDraw = False
45.3946 	EXP 	image_practice: image = u'pic/3.png'
45.3946 	EXP 	point_prac: autoDraw = True
46.3092 	EXP 	point_prac: autoDraw = False
46.3261 	EXP 	image_practice: autoDraw = True
47.1281 	DATA 	Keypress: num_3
47.1317 	EXP 	New trial (rep=0, index=7): OrderedDict([('no', 39), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
47.2277 	EXP 	image_practice: autoDraw = False
47.2277 	EXP 	point_prac: autoDraw = False
47.2277 	EXP 	image_practice: image = u'pic/3.png'
47.2277 	EXP 	point_prac: autoDraw = True
48.1443 	EXP 	point_prac: autoDraw = False
48.1609 	EXP 	image_practice: autoDraw = True
48.7295 	DATA 	Keypress: num_3
48.7330 	EXP 	New trial (rep=0, index=8): OrderedDict([('no', 43), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
48.8165 	EXP 	image_practice: autoDraw = False
48.8165 	EXP 	point_prac: autoDraw = False
48.8165 	EXP 	image_practice: image = u'pic/7.png'
48.8165 	EXP 	point_prac: autoDraw = True
49.7459 	EXP 	point_prac: autoDraw = False
49.7638 	EXP 	image_practice: autoDraw = True
50.5983 	DATA 	Keypress: num_7
50.6017 	EXP 	New trial (rep=0, index=9): OrderedDict([('no', 29), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
50.6883 	EXP 	image_practice: autoDraw = False
50.6883 	EXP 	point_prac: autoDraw = False
50.6883 	EXP 	image_practice: image = u'pic/2.png'
50.6883 	EXP 	point_prac: autoDraw = True
51.6145 	EXP 	point_prac: autoDraw = False
51.6312 	EXP 	image_practice: autoDraw = True
52.3832 	DATA 	Keypress: num_2
52.3870 	EXP 	New trial (rep=0, index=10): OrderedDict([('no', 15), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
52.4737 	DATA 	Keypress: num_5
52.4825 	EXP 	image_practice: autoDraw = False
52.4825 	EXP 	point_prac: autoDraw = False
52.4825 	EXP 	image_practice: image = u'pic/6.png'
52.4825 	EXP 	point_prac: autoDraw = True
53.3994 	EXP 	point_prac: autoDraw = False
53.4162 	EXP 	image_practice: autoDraw = True
54.0688 	DATA 	Keypress: num_6
54.0721 	EXP 	New trial (rep=0, index=11): OrderedDict([('no', 13), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
54.1609 	EXP 	image_practice: autoDraw = False
54.1609 	EXP 	point_prac: autoDraw = False
54.1609 	EXP 	image_practice: image = u'pic/4.png'
54.1609 	EXP 	point_prac: autoDraw = True
55.0846 	EXP 	point_prac: autoDraw = False
55.1013 	EXP 	image_practice: autoDraw = True
55.7197 	DATA 	Keypress: num_4
55.7226 	EXP 	New trial (rep=0, index=12): OrderedDict([('no', 37), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
55.8081 	EXP 	image_practice: autoDraw = False
55.8081 	EXP 	point_prac: autoDraw = False
55.8081 	EXP 	image_practice: image = u'pic/1.png'
55.8081 	EXP 	point_prac: autoDraw = True
56.7363 	EXP 	point_prac: autoDraw = False
56.7536 	EXP 	image_practice: autoDraw = True
57.5057 	DATA 	Keypress: num_1
57.5096 	EXP 	New trial (rep=0, index=13): OrderedDict([('no', 27), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
57.6037 	EXP 	image_practice: autoDraw = False
57.6037 	EXP 	point_prac: autoDraw = False
57.6037 	EXP 	image_practice: image = u'pic/9.png'
57.6037 	EXP 	point_prac: autoDraw = True
58.5227 	EXP 	point_prac: autoDraw = False
58.5381 	EXP 	image_practice: autoDraw = True
59.2250 	DATA 	Keypress: num_9
59.2315 	EXP 	New trial (rep=0, index=14): OrderedDict([('no', 4), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
59.3249 	EXP 	image_practice: autoDraw = False
59.3249 	EXP 	point_prac: autoDraw = False
59.3249 	EXP 	image_practice: image = u'pic/4.png'
59.3249 	EXP 	point_prac: autoDraw = True
60.2409 	EXP 	point_prac: autoDraw = False
60.2576 	EXP 	image_practice: autoDraw = True
60.9265 	DATA 	Keypress: num_4
60.9303 	EXP 	New trial (rep=0, index=15): OrderedDict([('no', 30), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
61.0435 	EXP 	image_practice: autoDraw = False
61.0435 	EXP 	point_prac: autoDraw = False
61.0435 	EXP 	image_practice: image = u'pic/3.png'
61.0435 	EXP 	point_prac: autoDraw = True
61.9426 	EXP 	point_prac: autoDraw = False
61.9591 	EXP 	image_practice: autoDraw = True
63.3287 	DATA 	Keypress: num_5
63.3455 	DATA 	Keypress: num_3
63.3493 	EXP 	New trial (rep=0, index=16): OrderedDict([('no', 14), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
63.4383 	EXP 	image_practice: autoDraw = False
63.4383 	EXP 	point_prac: autoDraw = False
63.4383 	EXP 	image_practice: image = u'pic/5.png'
63.4383 	EXP 	point_prac: autoDraw = True
64.3605 	EXP 	point_prac: autoDraw = False
64.3774 	EXP 	image_practice: autoDraw = True
64.9295 	DATA 	Keypress: num_5
64.9329 	EXP 	New trial (rep=0, index=17): OrderedDict([('no', 17), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
65.0274 	EXP 	image_practice: autoDraw = False
65.0274 	EXP 	point_prac: autoDraw = False
65.0274 	EXP 	image_practice: image = u'pic/8.png'
65.0274 	EXP 	point_prac: autoDraw = True
65.9455 	EXP 	point_prac: autoDraw = False
65.9622 	EXP 	image_practice: autoDraw = True
66.6142 	DATA 	Keypress: num_8
66.6178 	EXP 	New trial (rep=0, index=18): OrderedDict([('no', 42), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
66.7058 	EXP 	image_practice: autoDraw = False
66.7058 	EXP 	point_prac: autoDraw = False
66.7058 	EXP 	image_practice: image = u'pic/6.png'
66.7058 	EXP 	point_prac: autoDraw = True
67.6303 	EXP 	point_prac: autoDraw = False
67.6471 	EXP 	image_practice: autoDraw = True
68.3344 	DATA 	Keypress: num_6
68.3402 	EXP 	New trial (rep=0, index=19): OrderedDict([('no', 26), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
68.4313 	EXP 	image_practice: autoDraw = False
68.4313 	EXP 	point_prac: autoDraw = False
68.4313 	EXP 	image_practice: image = u'pic/8.png'
68.4313 	EXP 	point_prac: autoDraw = True
69.3488 	EXP 	point_prac: autoDraw = False
69.3656 	EXP 	image_practice: autoDraw = True
69.9358 	DATA 	Keypress: num_8
69.9534 	EXP 	New trial (rep=0, index=20): OrderedDict([('no', 7), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
70.0405 	EXP 	image_practice: autoDraw = False
70.0405 	EXP 	point_prac: autoDraw = False
70.0405 	EXP 	image_practice: image = u'pic/7.png'
70.0405 	EXP 	point_prac: autoDraw = True
70.9667 	EXP 	point_prac: autoDraw = False
70.9834 	EXP 	image_practice: autoDraw = True
71.8533 	DATA 	Keypress: num_7
71.8566 	EXP 	New trial (rep=0, index=21): OrderedDict([('no', 8), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
71.9511 	EXP 	image_practice: autoDraw = False
71.9511 	EXP 	point_prac: autoDraw = False
71.9511 	EXP 	image_practice: image = u'pic/8.png'
71.9511 	EXP 	point_prac: autoDraw = True
72.8685 	EXP 	point_prac: autoDraw = False
72.8854 	EXP 	image_practice: autoDraw = True
73.4881 	DATA 	Keypress: num_8
73.4941 	EXP 	New trial (rep=0, index=22): OrderedDict([('no', 11), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
73.5764 	EXP 	image_practice: autoDraw = False
73.5764 	EXP 	point_prac: autoDraw = False
73.5764 	EXP 	image_practice: image = u'pic/2.png'
73.5764 	EXP 	point_prac: autoDraw = True
74.5040 	EXP 	point_prac: autoDraw = False
74.5211 	EXP 	image_practice: autoDraw = True
75.3394 	DATA 	Keypress: num_2
75.3428 	EXP 	New trial (rep=0, index=23): OrderedDict([('no', 28), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
75.4302 	EXP 	image_practice: autoDraw = False
75.4302 	EXP 	point_prac: autoDraw = False
75.4302 	EXP 	image_practice: image = u'pic/1.png'
75.4302 	EXP 	point_prac: autoDraw = True
76.3568 	EXP 	point_prac: autoDraw = False
76.3721 	EXP 	image_practice: autoDraw = True
77.1582 	DATA 	Keypress: num_1
77.1616 	EXP 	New trial (rep=0, index=24): OrderedDict([('no', 31), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
77.2575 	EXP 	image_practice: autoDraw = False
77.2575 	EXP 	point_prac: autoDraw = False
77.2575 	EXP 	image_practice: image = u'pic/4.png'
77.2575 	EXP 	point_prac: autoDraw = True
78.1738 	EXP 	point_prac: autoDraw = False
78.1909 	EXP 	image_practice: autoDraw = True
78.8606 	DATA 	Keypress: num_4
78.8639 	EXP 	New trial (rep=0, index=25): OrderedDict([('no', 40), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
78.9480 	EXP 	image_practice: autoDraw = False
78.9480 	EXP 	point_prac: autoDraw = False
78.9480 	EXP 	image_practice: image = u'pic/4.png'
78.9480 	EXP 	point_prac: autoDraw = True
79.8760 	EXP 	point_prac: autoDraw = False
79.8926 	EXP 	image_practice: autoDraw = True
80.4455 	DATA 	Keypress: num_4
80.4492 	EXP 	New trial (rep=0, index=26): OrderedDict([('no', 21), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
80.5393 	EXP 	image_practice: autoDraw = False
80.5393 	EXP 	point_prac: autoDraw = False
80.5393 	EXP 	image_practice: image = u'pic/3.png'
80.5393 	EXP 	point_prac: autoDraw = True
81.4609 	EXP 	point_prac: autoDraw = False
81.4777 	EXP 	image_practice: autoDraw = True
82.2630 	DATA 	Keypress: num_3
82.2665 	EXP 	New trial (rep=0, index=27): OrderedDict([('no', 25), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
82.3559 	EXP 	image_practice: autoDraw = False
82.3559 	EXP 	point_prac: autoDraw = False
82.3559 	EXP 	image_practice: image = u'pic/7.png'
82.3559 	EXP 	point_prac: autoDraw = True
83.2791 	EXP 	point_prac: autoDraw = False
83.2956 	EXP 	image_practice: autoDraw = True
84.0482 	DATA 	Keypress: num_7
84.0515 	EXP 	New trial (rep=0, index=28): OrderedDict([('no', 36), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
84.1347 	EXP 	image_practice: autoDraw = False
84.1347 	EXP 	point_prac: autoDraw = False
84.1347 	EXP 	image_practice: image = u'pic/9.png'
84.1347 	EXP 	point_prac: autoDraw = True
85.0646 	EXP 	point_prac: autoDraw = False
85.0812 	EXP 	image_practice: autoDraw = True
85.8009 	DATA 	Keypress: num_9
85.8044 	EXP 	New trial (rep=0, index=29): OrderedDict([('no', 33), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
85.8978 	EXP 	image_practice: autoDraw = False
85.8978 	EXP 	point_prac: autoDraw = False
85.8978 	EXP 	image_practice: image = u'pic/6.png'
85.8978 	EXP 	point_prac: autoDraw = True
86.8171 	EXP 	point_prac: autoDraw = False
86.8329 	EXP 	image_practice: autoDraw = True
87.4348 	DATA 	Keypress: num_6
87.4381 	EXP 	New trial (rep=0, index=30): OrderedDict([('no', 22), ('pic', u'pic/4.png'), ('cla', u'practice'), ('ans', ['num_4'])])
87.5237 	EXP 	image_practice: autoDraw = False
87.5237 	EXP 	point_prac: autoDraw = False
87.5237 	EXP 	image_practice: image = u'pic/4.png'
87.5237 	EXP 	point_prac: autoDraw = True
88.4512 	EXP 	point_prac: autoDraw = False
88.4679 	EXP 	image_practice: autoDraw = True
89.1200 	DATA 	Keypress: num_4
89.1232 	EXP 	New trial (rep=0, index=31): OrderedDict([('no', 34), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
89.2092 	EXP 	image_practice: autoDraw = False
89.2092 	EXP 	point_prac: autoDraw = False
89.2092 	EXP 	image_practice: image = u'pic/7.png'
89.2092 	EXP 	point_prac: autoDraw = True
90.1362 	EXP 	point_prac: autoDraw = False
90.1533 	EXP 	image_practice: autoDraw = True
91.0732 	DATA 	Keypress: num_7
91.0801 	EXP 	New trial (rep=0, index=32): OrderedDict([('no', 45), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
91.1685 	EXP 	image_practice: autoDraw = False
91.1685 	EXP 	point_prac: autoDraw = False
91.1685 	EXP 	image_practice: image = u'pic/9.png'
91.1685 	EXP 	point_prac: autoDraw = True
92.0890 	EXP 	point_prac: autoDraw = False
92.1067 	EXP 	image_practice: autoDraw = True
93.0410 	DATA 	Keypress: num_9
93.0447 	EXP 	New trial (rep=0, index=33): OrderedDict([('no', 16), ('pic', u'pic/7.png'), ('cla', u'practice'), ('ans', ['num_7'])])
93.1337 	EXP 	image_practice: autoDraw = False
93.1337 	EXP 	point_prac: autoDraw = False
93.1337 	EXP 	image_practice: image = u'pic/7.png'
93.1337 	EXP 	point_prac: autoDraw = True
94.0570 	EXP 	point_prac: autoDraw = False
94.0740 	EXP 	image_practice: autoDraw = True
94.7268 	DATA 	Keypress: num_7
94.7307 	EXP 	New trial (rep=0, index=34): OrderedDict([('no', 2), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
94.8175 	EXP 	image_practice: autoDraw = False
94.8175 	EXP 	point_prac: autoDraw = False
94.8175 	EXP 	image_practice: image = u'pic/2.png'
94.8175 	EXP 	point_prac: autoDraw = True
95.7418 	EXP 	point_prac: autoDraw = False
95.7588 	EXP 	image_practice: autoDraw = True
96.5120 	DATA 	Keypress: num_2
96.5297 	EXP 	New trial (rep=0, index=35): OrderedDict([('no', 46), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
96.6254 	EXP 	image_practice: autoDraw = False
96.6254 	EXP 	point_prac: autoDraw = False
96.6254 	EXP 	image_practice: image = u'pic/8.png'
96.6254 	EXP 	point_prac: autoDraw = True
97.5446 	EXP 	point_prac: autoDraw = False
97.5612 	EXP 	image_practice: autoDraw = True
98.1456 	DATA 	Keypress: num_8
98.1489 	EXP 	New trial (rep=0, index=36): OrderedDict([('no', 9), ('pic', u'pic/9.png'), ('cla', u'practice'), ('ans', ['num_9'])])
98.2396 	EXP 	image_practice: autoDraw = False
98.2396 	EXP 	point_prac: autoDraw = False
98.2396 	EXP 	image_practice: image = u'pic/9.png'
98.2396 	EXP 	point_prac: autoDraw = True
99.1629 	EXP 	point_prac: autoDraw = False
99.1788 	EXP 	image_practice: autoDraw = True
99.8315 	DATA 	Keypress: num_9
99.8353 	EXP 	New trial (rep=0, index=37): OrderedDict([('no', 20), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
99.9304 	EXP 	image_practice: autoDraw = False
99.9304 	EXP 	point_prac: autoDraw = False
99.9304 	EXP 	image_practice: image = u'pic/2.png'
99.9304 	EXP 	point_prac: autoDraw = True
100.8479 	EXP 	point_prac: autoDraw = False
100.8644 	EXP 	image_practice: autoDraw = True
101.6333 	DATA 	Keypress: num_2
101.6369 	EXP 	New trial (rep=0, index=38): OrderedDict([('no', 44), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
101.7221 	EXP 	image_practice: autoDraw = False
101.7221 	EXP 	point_prac: autoDraw = False
101.7221 	EXP 	image_practice: image = u'pic/8.png'
101.7221 	EXP 	point_prac: autoDraw = True
102.6489 	EXP 	point_prac: autoDraw = False
102.6654 	EXP 	image_practice: autoDraw = True
103.1519 	DATA 	Keypress: num_8
103.1556 	EXP 	New trial (rep=0, index=39): OrderedDict([('no', 38), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
103.2567 	EXP 	image_practice: autoDraw = False
103.2567 	EXP 	point_prac: autoDraw = False
103.2567 	EXP 	image_practice: image = u'pic/2.png'
103.2567 	EXP 	point_prac: autoDraw = True
104.1680 	EXP 	point_prac: autoDraw = False
104.1845 	EXP 	image_practice: autoDraw = True
105.0026 	DATA 	Keypress: num_2
105.0058 	EXP 	New trial (rep=0, index=40): OrderedDict([('no', 23), ('pic', u'pic/5.png'), ('cla', u'practice'), ('ans', ['num_5'])])
105.1155 	EXP 	image_practice: autoDraw = False
105.1155 	EXP 	point_prac: autoDraw = False
105.1155 	EXP 	image_practice: image = u'pic/5.png'
105.1155 	EXP 	point_prac: autoDraw = True
106.0188 	EXP 	point_prac: autoDraw = False
106.0355 	EXP 	image_practice: autoDraw = True
106.6557 	DATA 	Keypress: num_5
106.6597 	EXP 	New trial (rep=0, index=41): OrderedDict([('no', 10), ('pic', u'pic/1.png'), ('cla', u'practice'), ('ans', ['num_1'])])
106.7419 	EXP 	image_practice: autoDraw = False
106.7419 	EXP 	point_prac: autoDraw = False
106.7419 	EXP 	image_practice: image = u'pic/1.png'
106.7419 	EXP 	point_prac: autoDraw = True
107.6714 	EXP 	point_prac: autoDraw = False
107.6875 	EXP 	image_practice: autoDraw = True
108.5392 	DATA 	Keypress: num_1
108.5430 	EXP 	New trial (rep=0, index=42): OrderedDict([('no', 35), ('pic', u'pic/8.png'), ('cla', u'practice'), ('ans', ['num_8'])])
108.6282 	EXP 	image_practice: autoDraw = False
108.6282 	EXP 	point_prac: autoDraw = False
108.6282 	EXP 	image_practice: image = u'pic/8.png'
108.6282 	EXP 	point_prac: autoDraw = True
109.5557 	EXP 	point_prac: autoDraw = False
109.5726 	EXP 	image_practice: autoDraw = True
110.1759 	DATA 	Keypress: num_8
110.1934 	EXP 	New trial (rep=0, index=43): OrderedDict([('no', 47), ('pic', u'pic/2.png'), ('cla', u'practice'), ('ans', ['num_2'])])
110.2811 	EXP 	image_practice: autoDraw = False
110.2811 	EXP 	point_prac: autoDraw = False
110.2811 	EXP 	image_practice: image = u'pic/2.png'
110.2811 	EXP 	point_prac: autoDraw = True
111.2073 	EXP 	point_prac: autoDraw = False
111.2244 	EXP 	image_practice: autoDraw = True
111.9597 	DATA 	Keypress: num_2
111.9630 	EXP 	New trial (rep=0, index=44): OrderedDict([('no', 6), ('pic', u'pic/6.png'), ('cla', u'practice'), ('ans', ['num_6'])])
112.0493 	EXP 	image_practice: autoDraw = False
112.0493 	EXP 	point_prac: autoDraw = False
112.0493 	EXP 	image_practice: image = u'pic/6.png'
112.0493 	EXP 	point_prac: autoDraw = True
112.9757 	EXP 	point_prac: autoDraw = False
112.9923 	EXP 	image_practice: autoDraw = True
113.5777 	DATA 	Keypress: num_6
113.5810 	EXP 	New trial (rep=0, index=45): OrderedDict([('no', 12), ('pic', u'pic/3.png'), ('cla', u'practice'), ('ans', ['num_3'])])
113.6696 	EXP 	image_practice: autoDraw = False
113.6696 	EXP 	point_prac: autoDraw = False
113.6696 	EXP 	image_practice: image = u'pic/3.png'
113.6696 	EXP 	point_prac: autoDraw = True
